month;country;code;value;netto;quantity;region;district;direction_eng;measure_eng;load_date  
01/2016;DK;8536501907;1613;7;0;41000;02;IM;1;2024-03-01T00:00:00.000+03:00                   
01/2016;CN;8431100000;1382;553;0;08000;07;IM;1;2024-03-01T00:00:00.000+03:00                 
01/2016;ES;6403591100;772;6;6;45000;01;IM;PAR;2024-03-01T00:00:00.000+03:00                  
01/2016;CN;7604109000;88;27;0;05000;07;IM;1;2024-02-01T00:00:00.000+03:00                    
01/2016;PL;8416208000;2184;301;0;92000;04;IM;1;2024-01-01T00:00:00.000+03:00                 
01/2016;ES;8512400001;8051;1686;756;29000;01;IM;ShT;2024-02-01T00:00:00.000+03:00            
01/2016;DE;8413508000;6998;77;87;40000;02;IM;ShT;2024-03-01T00:00:00.000+03:00               
01/2016;DE;8536700001;4;0;0;87000;02;IM;1;2024-02-01T00:00:00.000+03:00                      
01/2016;CN;8536419000;116;4;0;32000;06;IM;1;2024-01-01T00:00:00.000+03:00                    
01/2016;FI;4810221000;207253;287738;0;40000;02;IM;1;2024-02-01T00:00:00.000+03:00            
01/2016;CN;8205909000;17306;8201;0;08000;07;IM;1;2024-01-01T00:00:00.000+03:00               
01/2016;UA;7318161000;499;1;0;60000;03;IM;1;2024-02-01T00:00:00.000+03:00                    
01/2016;AT;2915210000;549;276;0;78000;01;IM;1;2024-01-01T00:00:00.000+03:00                  
01/2016;JP;8414302009;47;26;13;08000;07;IM;ShT;2024-02-01T00:00:00.000+03:00                 
01/2016;FR;8538909100;216;1;0;46000;01;IM;1;2024-05-01T00:00:00.000+03:00                    
01/2016;IN;8483102509;284;34;2;78000;01;IM;ShT;2024-03-01T00:00:00.000+03:00                 
01/2016;DE;8483109500;1247;3;1;30000;07;IM;ShT;2024-02-01T00:00:00.000+03:00                 
01/2016;KR;2103100000;318;775;0;05000;07;IM;1;2024-04-01T00:00:00.000+03:00                  
01/2016;GR;2008707900;52056;59616;0;46000;01;IM;1;2024-03-01T00:00:00.000+03:00              
01/2016;DE;8716393001;244312;76625;11;70000;01;IM;ShT;2024-01-01T00:00:00.000+03:00          
01/2016;EU;6110901000;537;12;25;65000;05;IM;ShT;2024-02-01T00:00:00.000+03:00                
01/2016;CN;6211434200;39443;1570;6840;45000;01;IM;ShT;2024-01-01T00:00:00.000+03:00          
01/2016;JP;8501109900;24;12;12;64000;07;IM;ShT;2024-04-01T00:00:00.000+03:00                 
01/2016;CN;0706909009;61430;101679;0;76000;06;IM;1;2024-02-01T00:00:00.000+03:00             
01/2016;GB;9026202000;48;0;1;32000;06;IM;ShT;2024-06-01T00:00:00.000+03:00                   
01/2016;UZ;8414900000;2325;71;0;80000;04;IM;1;2024-02-01T00:00:00.000+03:00                  
01/2016;CH;8202992000;300;7;0;40000;02;IM;1;2024-02-01T00:00:00.000+03:00                    
01/2016;FR;7318157009;9;1;0;18000;03;IM;1;2024-03-01T00:00:00.000+03:00                      
01/2016;DE;4804318000;500;389;0;27000;02;IM;1;2024-01-01T00:00:00.000+03:00                  
01/2016;CN;8427900009;179547;63494;239;45000;01;IM;ShT;2024-03-01T00:00:00.000+03:00         
01/2016;KR;2933399900;2371;250;0;40000;02;IM;1;2024-04-01T00:00:00.000+03:00                 
01/2016;CN;8483109500;79632;23159;13097;45000;01;IM;ShT;2024-02-01T00:00:00.000+03:00        
01/2016;CN;8708999709;168100;85647;0;05000;07;IM;1;2024-02-01T00:00:00.000+03:00             
01/2016;CN;4016999708;989;166;0;10000;07;IM;1;2024-01-01T00:00:00.000+03:00                  
01/2016;ID;1511909902;137375;218000;0;45000;01;IM;1;2024-02-01T00:00:00.000+03:00            
01/2016;KZ;3304200000;6706;4;0;75000;05;IM;1;2024-02-01T00:00:00.000+03:00                   
01/2016;TR;7309009000;748;400;0;46000;01;IM;1;2024-07-01T00:00:00.000+03:00                  
01/2016;BE;3402901009;2460;2000;0;70000;01;IM;1;2024-02-01T00:00:00.000+03:00                
01/2016;BY;0808108001;549;1000;0;49000;02;IM;1;2024-02-01T00:00:00.000+03:00                 
01/2016;BY;4011610000;53403;27381;87;40000;02;IM;ShT;2024-01-01T00:00:00.000+03:00           
01/2016;KR;7318220009;3083;88;0;46000;01;IM;1;2024-03-01T00:00:00.000+03:00                  
01/2016;BY;8483908100;432;511;0;66000;01;IM;1;2024-05-01T00:00:00.000+03:00                  
01/2016;BY;6212900000;38771;2073;0;45000;01;IM;1;2024-03-01T00:00:00.000+03:00               
01/2016;BY;6810990000;44953;829440;0;17000;01;IM;1;2024-03-01T00:00:00.000+03:00             
01/2016;BY;7307931900;55143;50772;0;46000;01;IM;1;2024-01-01T00:00:00.000+03:00              
01/2016;BY;8538901100;3684;7;0;15000;01;IM;1;2024-03-01T00:00:00.000+03:00                   
01/2016;UA;6115950000;29524;1962;69840;45000;01;IM;PAR;2024-04-01T00:00:00.000+03:00         
01/2016;CN;7318290009;74855;5925;0;46000;01;IM;1;2024-02-01T00:00:00.000+03:00               
01/2016;CN;8450120000;55293;20380;1108;60000;03;IM;ShT;2024-02-01T00:00:00.000+03:00         
01/2016;PT;8536699008;139250;3041;0;45000;01;IM;1;2024-04-01T00:00:00.000+03:00              
01/2016;KZ;2306200000;42074;750000;0;75000;05;IM;1;2024-01-01T00:00:00.000+03:00             
01/2016;KZ;2008199900;71;41;0;68000;01;IM;1;2024-05-01T00:00:00.000+03:00                    
01/2016;CN;8422400008;36652;1500;1;75000;05;IM;ShT;2024-03-01T00:00:00.000+03:00             
01/2016;CZ;3303001000;73186;5541;0;60000;03;IM;1;2024-02-01T00:00:00.000+03:00               
01/2016;CN;0307391000;35224;25000;0;45000;01;IM;1;2024-03-01T00:00:00.000+03:00              
01/2016;BY;3307100000;1370;312;0;20000;01;IM;1;2024-03-01T00:00:00.000+03:00                 
01/2016;BY;4418208000;9163;2244;0;07000;08;IM;1;2024-03-01T00:00:00.000+03:00                
01/2016;BY;3923100000;73126;41228;0;22000;04;IM;1;2024-02-01T00:00:00.000+03:00              
01/2016;DE;2832300000;441;11;0;45000;01;IM;1;2024-02-01T00:00:00.000+03:00                   
01/2016;BE;7005298000;7684;15851;946;46000;01;IM;M2;2024-03-01T00:00:00.000+03:00            
01/2016;TR;3917400009;44855;15030;0;46000;01;IM;1;2024-05-01T00:00:00.000+03:00              
01/2016;CN;8423109000;67628;29606;23100;40000;02;IM;ShT;2024-02-01T00:00:00.000+03:00        
01/2016;US;7009100009;125;28;43;58000;02;IM;ShT;2024-02-01T00:00:00.000+03:00                
01/2016;CN;9615900000;773;437;0;10000;07;IM;1;2024-03-01T00:00:00.000+03:00                  
01/2016;IT;7326909309;225796;19590;0;45000;01;IM;1;2024-02-01T00:00:00.000+03:00             
01/2016;NL;8708299009;30678;2370;0;45000;01;IM;1;2024-02-01T00:00:00.000+03:00               
01/2016;CN;7009920000;297;226;0;10000;07;IM;1;2024-04-01T00:00:00.000+03:00                  
01/2016;BY;6115990000;611;38;1116;60000;03;IM;PAR;2024-02-01T00:00:00.000+03:00              
01/2016;MX;8708999709;1901;28;0;40000;02;IM;1;2024-02-01T00:00:00.000+03:00                  
01/2016;CN;8537109100;361598;8864;0;17000;01;IM;1;2024-03-01T00:00:00.000+03:00              
01/2016;US;8483402900;41067;1230;6;46000;01;IM;ShT;2024-02-01T00:00:00.000+03:00             
01/2016;CN;5402699000;1040;389;0;45000;01;IM;1;2024-05-01T00:00:00.000+03:00                 
01/2016;IT;8481809908;24733;1464;0;46000;01;IM;1;2024-03-01T00:00:00.000+03:00               
01/2016;IT;6103420009;1777;7;36;45000;01;IM;ShT;2024-01-01T00:00:00.000+03:00                
01/2016;IT;8418999000;10562;238;0;45000;01;IM;1;2024-07-01T00:00:00.000+03:00                
01/2016;CN;8544429009;34110;8519;0;17000;01;IM;1;2024-01-01T00:00:00.000+03:00               
01/2016;JP;1515509900;504;77;0;45000;01;IM;1;2024-02-01T00:00:00.000+03:00                   
01/2016;SE;7325999009;1890;74;0;45000;01;IM;1;2024-02-01T00:00:00.000+03:00                  
01/2016;MA;8543900000;435;10;0;45000;01;IM;1;2024-02-01T00:00:00.000+03:00                   
01/2016;CN;8523495100;1081;0;10;45000;01;IM;ShT;2024-01-01T00:00:00.000+03:00                
01/2016;CN;9405409908;401;278;0;04000;06;IM;1;2024-01-01T00:00:00.000+03:00                  
01/2016;GB;8708705009;9624;1332;0;45000;01;IM;1;2024-02-01T00:00:00.000+03:00                
01/2016;US;3816000000;37962;38127;0;46000;01;IM;1;2024-02-01T00:00:00.000+03:00              
01/2016;DE;2710199200;1593;313;0;65000;05;IM;1;2024-01-01T00:00:00.000+03:00                 
01/2016;MY;8537109900;3590;64;0;63000;04;IM;1;2024-02-01T00:00:00.000+03:00                  
01/2016;UA;8547200009;315;13;0;14000;01;IM;1;2024-02-01T00:00:00.000+03:00                   
01/2016;CH;3905210000;2001;1100;0;45000;01;IM;1;2024-01-01T00:00:00.000+03:00                
01/2016;TW;8536700004;768;20;0;45000;01;IM;1;2024-03-01T00:00:00.000+03:00                   
01/2016;IL;8207801100;68;1;0;65000;05;IM;1;2024-01-01T00:00:00.000+03:00                     
01/2016;MN;2529210000;58616;403080;0;14000;01;IM;1;2024-02-01T00:00:00.000+03:00             
01/2016;SE;8512909009;989;20;0;46000;01;IM;1;2024-07-01T00:00:00.000+03:00                   
01/2016;MY;8542319010;4776;4;3540;65000;05;IM;ShT;2024-02-01T00:00:00.000+03:00              
01/2016;FR;3006910000;72662;5590;0;40000;02;IM;1;2024-01-01T00:00:00.000+03:00               
01/2016;IN;6202131000;240;8;17;40000;02;IM;ShT;2024-03-01T00:00:00.000+03:00                 
01/2016;JP;8471705000;146856;876;4;40000;02;IM;ShT;2024-01-01T00:00:00.000+03:00             
01/2016;CN;3923409000;7861;3340;0;40000;02;IM;1;2024-02-01T00:00:00.000+03:00                
01/2016;CN;3102109000;6510;7000;1058;30000;07;IM;KG N;2024-03-01T00:00:00.000+03:00          
01/2016;MM;6204420000;5282;134;1050;45000;01;IM;ShT;2024-01-01T00:00:00.000+03:00            
01/2016;TH;8479899708;34775;94;7385;40000;02;IM;ShT;2024-06-01T00:00:00.000+03:00            
01/2016;CZ;8533401000;1309;4;0;40000;02;IM;1;2024-02-01T00:00:00.000+03:00                   
01/2016;DE;7009100009;191;16;13;40000;02;IM;ShT;2024-05-01T00:00:00.000+03:00                
01/2016;AZ;0702000001;106050;87631;0;03000;03;IM;1;2024-02-01T00:00:00.000+03:00             
01/2016;DE;5209290000;16490;1276;6164;45000;01;IM;M2;2024-01-01T00:00:00.000+03:00           
01/2016;TW;8536693000;1820;5;0;50000;06;IM;1;2024-02-01T00:00:00.000+03:00                   
01/2016;ZA;7318290009;2;0;0;46000;01;IM;1;2024-03-01T00:00:00.000+03:00                      
01/2016;CN;8501109300;223214;21180;46745;27000;02;IM;ShT;2024-01-01T00:00:00.000+03:00       
01/2016;PL;7304318009;2231;72;0;78000;01;IM;1;2024-01-01T00:00:00.000+03:00                  
01/2016;DE;8483200000;4016;159;180;46000;01;IM;ShT;2024-01-01T00:00:00.000+03:00             
01/2016;US;9018390000;6655;10;36;70000;01;IM;ShT;2024-02-01T00:00:00.000+03:00               
01/2016;CH;3302909000;17482;700;0;41000;02;IM;1;2024-05-01T00:00:00.000+03:00                
01/2016;DE;9021109000;87502;220;0;45000;01;IM;1;2024-01-01T00:00:00.000+03:00                
01/2016;TH;4016995709;3443;73;0;45000;01;IM;1;2024-02-01T00:00:00.000+03:00                  
01/2016;SG;8504909900;22;1;0;45000;01;IM;1;2024-02-01T00:00:00.000+03:00                     
01/2016;GB;8541100009;134;0;1;46000;01;IM;ShT;2024-04-01T00:00:00.000+03:00                  
01/2016;PH;8504502000;0;0;1;46000;01;IM;ShT;2024-01-01T00:00:00.000+03:00                    
01/2016;CN;8431200000;26;9;0;41000;02;IM;1;2024-03-01T00:00:00.000+03:00                     
01/2016;FR;8421310000;147715;6696;27921;29000;01;IM;ShT;2024-02-01T00:00:00.000+03:00        
01/2016;TR;8431310000;13873;4467;0;65000;05;IM;1;2024-02-01T00:00:00.000+03:00               
01/2016;SI;8205700000;182;14;0;40000;02;IM;1;2024-03-01T00:00:00.000+03:00                   
01/2016;IT;8484200000;2638;2;5;54000;01;IM;ShT;2024-04-01T00:00:00.000+03:00                 
01/2016;CN;4417000000;19129;5376;0;05000;07;IM;1;2024-02-01T00:00:00.000+03:00               
01/2016;ES;9032890000;1338;4;18;29000;01;IM;ShT;2024-02-01T00:00:00.000+03:00                
01/2016;PL;8407341000;91339;10068;78;29000;01;IM;ShT;2024-03-01T00:00:00.000+03:00           
01/2016;KR;3917400009;25;1;0;40000;02;IM;1;2024-04-01T00:00:00.000+03:00                     
01/2016;CN;4011100000;2375439;781268;82042;45000;01;IM;ShT;2024-02-01T00:00:00.000+03:00     
01/2016;PL;8536700001;70;0;0;18000;03;IM;1;2024-02-01T00:00:00.000+03:00                     
01/2016;AR;8480710000;33;5;0;45000;01;IM;1;2024-01-01T00:00:00.000+03:00                     
01/2016;DE;8204110000;21701;922;0;40000;02;IM;1;2024-02-01T00:00:00.000+03:00                
01/2016;IT;8425190009;4564;822;27;45000;01;IM;ShT;2024-03-01T00:00:00.000+03:00              
01/2016;TR;4016930005;69;5;0;92000;04;IM;1;2024-03-01T00:00:00.000+03:00                     
01/2016;US;8421398007;4118;10;2;80000;04;IM;ShT;2024-02-01T00:00:00.000+03:00                
01/2016;JP;7326909801;12562;1554;0;40000;02;IM;1;2024-02-01T00:00:00.000+03:00               
01/2016;CN;7020008000;42686;12071;0;03000;03;IM;1;2024-01-01T00:00:00.000+03:00              
01/2016;MX;3917290009;6058;103;0;29000;01;IM;1;2024-03-01T00:00:00.000+03:00                 
01/2016;NL;8481309909;131;1;0;41000;02;IM;1;2024-04-01T00:00:00.000+03:00                    
01/2016;CN;9405109808;33841;2321;0;61000;01;IM;1;2024-03-01T00:00:00.000+03:00               
01/2016;AT;7326199009;8620;264;0;75000;05;IM;1;2024-05-01T00:00:00.000+03:00                 
01/2016;UA;7326909808;141;8;0;42000;01;IM;1;2024-02-01T00:00:00.000+03:00                    
01/2016;UZ;0904220000;16510;14958;0;45000;01;IM;1;2024-06-01T00:00:00.000+03:00              
01/2016;FR;8412908009;543;0;0;45000;01;IM;1;2024-06-01T00:00:00.000+03:00                    
01/2016;LV;4821101000;14931;4758;0;27000;02;IM;1;2024-01-01T00:00:00.000+03:00               
01/2016;ID;7318158900;142;125;0;27000;02;IM;1;2024-01-01T00:00:00.000+03:00                  
01/2016;ES;2912490000;134;10;0;46000;01;IM;1;2024-04-01T00:00:00.000+03:00                   
01/2016;GB;3405300000;353;42;0;46000;01;IM;1;2024-03-01T00:00:00.000+03:00                   
01/2016;TW;8708705009;520;46;0;46000;01;IM;1;2024-04-01T00:00:00.000+03:00                   
01/2016;CN;8528724000;7080;218;11;45000;01;IM;ShT;2024-02-01T00:00:00.000+03:00              
01/2016;CN;2941500001;51000;500;0;45000;01;IM;1;2024-03-01T00:00:00.000+03:00                
01/2016;US;2204219400;261;56;36;86000;02;IM;L;2024-01-01T00:00:00.000+03:00                  
01/2016;CN;8544421000;1379;167;0;65000;05;IM;1;2024-02-01T00:00:00.000+03:00                 
01/2016;KR;8708705009;1519844;214985;0;27000;02;IM;1;2024-01-01T00:00:00.000+03:00           
01/2016;CN;2937220000;6000;4;4000;45000;01;IM;G;2024-02-01T00:00:00.000+03:00                
01/2016;ES;0604209000;460;113;0;27000;02;IM;1;2024-03-01T00:00:00.000+03:00                  
01/2016;PH;8536490000;2146;0;0;65000;05;IM;1;2024-02-01T00:00:00.000+03:00                   
01/2016;EG;0909320000;1035;460;0;40000;02;IM;1;2024-01-01T00:00:00.000+03:00                 
01/2016;BY;7318155100;2;2;0;45000;01;IM;1;2024-01-01T00:00:00.000+03:00                      
01/2016;IN;8708709909;27734;4800;0;46000;01;IM;1;2024-03-01T00:00:00.000+03:00               
01/2016;GB;3824909708;34280;1744;0;40000;02;IM;1;2024-01-01T00:00:00.000+03:00               
01/2016;EG;6203431900;42916;826;1914;45000;01;IM;ShT;2024-02-01T00:00:00.000+03:00           
01/2016;NL;4009210000;724;87;0;86000;02;IM;1;2024-01-01T00:00:00.000+03:00                   
01/2016;EU;8414592000;832;5;2;40000;02;IM;ShT;2024-02-01T00:00:00.000+03:00                  
01/2016;PL;8424900000;41;2;6;40000;02;IM;ShT;2024-04-01T00:00:00.000+03:00                   
01/2016;ID;6109902000;226143;6715;43649;45000;01;IM;ShT;2024-02-01T00:00:00.000+03:00        
01/2016;IT;8419899890;192280;43678;12;45000;01;IM;ShT;2024-06-01T00:00:00.000+03:00          
01/2016;DK;8481309108;10748;464;0;46000;01;IM;1;2024-05-01T00:00:00.000+03:00                
01/2016;US;9027500000;15203;136;1;36000;04;IM;ShT;2024-03-01T00:00:00.000+03:00              
01/2016;CZ;8481808700;94;1;0;29000;01;IM;1;2024-02-01T00:00:00.000+03:00                     
01/2016;SE;6815109009;3686;2;0;46000;01;IM;1;2024-02-01T00:00:00.000+03:00                   
01/2016;BE;3901109000;63495;32550;0;45000;01;IM;1;2024-07-01T00:00:00.000+03:00              
01/2016;DE;8481807399;153802;4922;0;45000;01;IM;1;2024-03-01T00:00:00.000+03:00              
01/2016;IN;7307291008;245;54;0;40000;02;IM;1;2024-06-01T00:00:00.000+03:00                   
01/2016;BY;8516605000;2645;176;16;42000;01;IM;ShT;2024-02-01T00:00:00.000+03:00              
01/2016;UZ;6103420001;181828;13892;51493;45000;01;IM;ShT;2024-03-01T00:00:00.000+03:00       
01/2016;BA;0808309000;46737;38376;0;50000;06;IM;1;2024-01-01T00:00:00.000+03:00              
01/2016;CN;4009210000;406049;174462;0;40000;02;IM;1;2024-02-01T00:00:00.000+03:00            
01/2016;NL;3921906000;25015;6660;0;40000;02;IM;1;2024-01-01T00:00:00.000+03:00               
01/2016;GR;8516802009;18;1;2;45000;01;IM;ShT;2024-02-01T00:00:00.000+03:00                   
01/2016;BY;8536105000;2143;126;0;46000;01;IM;1;2024-05-01T00:00:00.000+03:00                 
01/2016;PH;9013100000;6248;82;91;45000;01;IM;ShT;2024-02-01T00:00:00.000+03:00               
01/2016;EG;0709609900;9500;2436;0;45000;01;IM;1;2024-01-01T00:00:00.000+03:00                
01/2016;PL;9504908009;4;0;1;27000;02;IM;ShT;2024-01-01T00:00:00.000+03:00                    
01/2016;JP;8309909000;120;42;0;25000;06;IM;1;2024-02-01T00:00:00.000+03:00                   
01/2016;IT;8207501000;1612;14;0;07000;08;IM;1;2024-01-01T00:00:00.000+03:00                  
01/2016;BE;3901101000;83961;46750;0;92000;04;IM;1;2024-02-01T00:00:00.000+03:00              
01/2016;JP;4810293000;185;172;0;45000;01;IM;1;2024-04-01T00:00:00.000+03:00                  
01/2016;IT;6211439000;20210;68;0;46000;01;IM;1;2024-03-01T00:00:00.000+03:00                 
01/2016;CN;9401200009;251;42;2;25000;06;IM;ShT;2024-02-01T00:00:00.000+03:00                 
01/2016;AZ;2009611007;986;799;0;45000;01;IM;1;2024-04-01T00:00:00.000+03:00                  
01/2016;SI;9403105809;13062;2020;0;40000;02;IM;1;2024-02-01T00:00:00.000+03:00               
01/2016;BD;6302510009;132;21;0;46000;01;IM;1;2024-03-01T00:00:00.000+03:00                   
01/2016;IT;2204216200;118624;35823;21923;45000;01;IM;L;2024-09-01T00:00:00.000+03:00         
01/2016;ES;7318220009;47;0;0;36000;04;IM;1;2024-01-01T00:00:00.000+03:00                     
01/2016;DE;8537109900;18663;180;0;07000;08;IM;1;2024-01-01T00:00:00.000+03:00                
01/2016;SI;8418215900;1902;339;7;45000;01;IM;ShT;2024-01-01T00:00:00.000+03:00               
01/2016;DE;8427101000;8030;4477;1;46000;01;IM;ShT;2024-02-01T00:00:00.000+03:00              
01/2016;IT;7415330000;4;0;0;28000;01;IM;1;2024-01-01T00:00:00.000+03:00                      
01/2016;VN;3917330009;5807;556;0;45000;01;IM;1;2024-03-01T00:00:00.000+03:00                 
01/2016;VN;3924900000;3282;211;0;45000;01;IM;1;2024-05-01T00:00:00.000+03:00                 
01/2016;CZ;9032890000;2690;1;1;50000;06;IM;ShT;2024-02-01T00:00:00.000+03:00                 
01/2016;FI;9507900000;115632;5221;562555;86000;02;IM;ShT;2024-01-01T00:00:00.000+03:00       
01/2016;BE;6204623900;6372;121;304;45000;01;IM;ShT;2024-01-01T00:00:00.000+03:00             
01/2016;CZ;9403609009;16052;2104;59;45000;01;IM;ShT;2024-01-01T00:00:00.000+03:00            
01/2016;EE;6204530000;1685;35;93;27000;02;IM;ShT;2024-04-01T00:00:00.000+03:00               
